Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.8n,434,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.28n,434,
Delay(Ch1,Ch2),64.81ms,64.896931m,64.81m,66.08m,93.49µ,434,

