Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.399n,899,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.65n,899,
Delay(Ch1,Ch2),63.44ms,63.531049m,63.44m,66.08m,93.11µ,899,

