Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.497n,898,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.82n,898,
Delay(Ch1,Ch2),63.44ms,63.53398m,63.44m,66.08m,93.11µ,898,

