Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.16n,189,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.37n,189,
Delay(Ch1,Ch2),65.53ms,65.618608m,65.53m,66.08m,91.89µ,189,

