Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,5.83n,737,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.55n,737,
Delay(Ch1,Ch2),63.92ms,64.006399m,63.92m,66.08m,93.27µ,737,

