Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.75n,177,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.5n,177,
Delay(Ch1,Ch2),65.56ms,65.653871m,65.56m,66.08m,91.23µ,177,

