Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.09n,547,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.03n,547,
Delay(Ch1,Ch2),64.47ms,64.564706m,64.47m,66.08m,93.31µ,547,

