Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.04n,208,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,31.62n,208,
Delay(Ch1,Ch2),65.47ms,65.562694m,65.47m,66.08m,92.59µ,208,

