Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.14n,217,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.09n,217,
Delay(Ch1,Ch2),65.44ms,65.536196m,65.44m,66.08m,92.81µ,217,

