Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.33n,110,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.94n,110,
Delay(Ch1,Ch2),65.76ms,65.848222m,65.76m,66.08m,80.51µ,110,

