Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,17.44n,170,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.5n,170,
Delay(Ch1,Ch2),65.58ms,65.674414m,65.58m,66.08m,90.73µ,170,

