Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.45n,345,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.46n,345,
Delay(Ch1,Ch2),65.07ms,65.158998m,65.07m,66.08m,93.54µ,345,

