Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.33n,309,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.48n,309,
Delay(Ch1,Ch2),65.17ms,65.26507m,65.17m,66.08m,93.54µ,309,

