Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.08n,485,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.53n,485,
Delay(Ch1,Ch2),64.66ms,64.746876m,64.66m,66.08m,93.41µ,485,

