Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.54n,250,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.24n,250,
Delay(Ch1,Ch2),65.35ms,65.438977m,65.35m,66.08m,93.29µ,250,

