Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.38n,748,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.26n,748,
Delay(Ch1,Ch2),63.88ms,63.974081m,63.88m,66.08m,93.27µ,748,

