Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.309n,732,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.22n,732,
Delay(Ch1,Ch2),63.93ms,64.021088m,63.93m,66.08m,93.27µ,732,

