Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.12n,385,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.95n,385,
Delay(Ch1,Ch2),64.95ms,65.0412m,64.95m,66.08m,93.5µ,385,

