Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.3n,700,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.42n,700,
Delay(Ch1,Ch2),64.02ms,64.115079m,64.02m,66.08m,93.29µ,700,

