Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.05n,238,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.6n,238,
Delay(Ch1,Ch2),65.38ms,65.474336m,65.38m,66.08m,93.16µ,238,

