Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.54n,68.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.69n,68.0,
Delay(Ch1,Ch2),65.88ms,65.961529m,65.88m,66.08m,59.53µ,68.0,

