Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,17.74n,786,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.55n,786,
Delay(Ch1,Ch2),63.77ms,63.86246m,63.77m,66.08m,93.25µ,786,

