Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.961n,717,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.22n,717,
Delay(Ch1,Ch2),63.97ms,64.065143m,63.97m,66.08m,93.28µ,717,

