Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.0n,702,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.8n,702,
Delay(Ch1,Ch2),64.02ms,64.109203m,64.02m,66.08m,93.29µ,702,

