Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.06n,572,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.28n,572,
Delay(Ch1,Ch2),64.4ms,64.491259m,64.4m,66.08m,93.29µ,572,

