Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.27n,207,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.01n,207,
Delay(Ch1,Ch2),65.47ms,65.565637m,65.47m,66.08m,92.57µ,207,

