Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.376n,361,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.75n,361,
Delay(Ch1,Ch2),65.02ms,65.111864m,65.02m,66.08m,93.54µ,361,

