Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.16n,646,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.74n,646,
Delay(Ch1,Ch2),64.18ms,64.27374m,64.18m,66.08m,93.32µ,646,

