Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.563n,888,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.78n,888,
Delay(Ch1,Ch2),63.47ms,63.563302m,63.47m,66.08m,93.12µ,888,

