Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.86n,311,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.82n,311,
Delay(Ch1,Ch2),65.17ms,65.259175m,65.17m,66.08m,93.55µ,311,

