Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.32n,164,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.04n,164,
Delay(Ch1,Ch2),65.6ms,65.691997m,65.6m,66.08m,90.24µ,164,

