Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.8n,643,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.62n,643,
Delay(Ch1,Ch2),64.19ms,64.282557m,64.19m,66.08m,93.33µ,643,

