Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.49n,296,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.59n,296,
Delay(Ch1,Ch2),65.21ms,65.303397m,65.21m,66.08m,93.51µ,296,

