Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.2n,675,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.31n,675,
Delay(Ch1,Ch2),64.1ms,64.188527m,64.1m,66.08m,93.31µ,675,

