Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.72n,623,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.68n,623,
Delay(Ch1,Ch2),64.25ms,64.341346m,64.25m,66.08m,93.33µ,623,

