Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,3.915n,541,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.83n,541,
Delay(Ch1,Ch2),64.49ms,64.582337m,64.49m,66.08m,93.31µ,541,

