Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.727n,367,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.79n,367,
Delay(Ch1,Ch2),65.0ms,65.09419m,65.0m,66.08m,93.53µ,367,

