Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.744n,343,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.1n,343,
Delay(Ch1,Ch2),65.07ms,65.164892m,65.07m,66.08m,93.54µ,343,

