Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,22.92n,756,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.09n,756,
Delay(Ch1,Ch2),63.86ms,63.950576m,63.86m,66.08m,93.27µ,756,

