Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.38n,193,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.58n,193,
Delay(Ch1,Ch2),65.52ms,65.606843m,65.52m,66.08m,92.07µ,193,

