Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.19n,286,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.9n,286,
Delay(Ch1,Ch2),65.24ms,65.332878m,65.24m,66.08m,93.48µ,286,

