Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.116n,892,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.08n,892,
Delay(Ch1,Ch2),63.46ms,63.551573m,63.46m,66.08m,93.11µ,892,

