Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.85n,273,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.16n,273,
Delay(Ch1,Ch2),65.28ms,65.371194m,65.28m,66.08m,93.43µ,273,

