Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.96n,54.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.19n,54.0,
Delay(Ch1,Ch2),65.93ms,65.994725m,65.93m,66.08m,48.24µ,54.0,

