Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.44n,202,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,31.89n,202,
Delay(Ch1,Ch2),65.49ms,65.580359m,65.49m,66.08m,92.41µ,202,

