Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,22.28n,758,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.72n,758,
Delay(Ch1,Ch2),63.85ms,63.944699m,63.85m,66.08m,93.27µ,758,

