Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.129n,708,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.98n,708,
Delay(Ch1,Ch2),64.0ms,64.091575m,64.0m,66.08m,93.29µ,708,

