Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.01n,793,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.69n,793,
Delay(Ch1,Ch2),63.75ms,63.84192m,63.75m,66.08m,93.24µ,793,

