Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.04n,774,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.34n,774,
Delay(Ch1,Ch2),63.81ms,63.89769m,63.81m,66.08m,93.28µ,774,

