Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,4.281n,529,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.59n,529,
Delay(Ch1,Ch2),64.53ms,64.617599m,64.53m,66.08m,93.32µ,529,

