Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.61n,153,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.18n,153,
Delay(Ch1,Ch2),65.63ms,65.724164m,65.63m,66.08m,89.13µ,153,

