Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.19n,16.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.45n,16.0,
Delay(Ch1,Ch2),66.04ms,66.060309m,66.04m,66.08m,14.06µ,16.0,

