Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.96n,213,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.56n,213,
Delay(Ch1,Ch2),65.46ms,65.547973m,65.46m,66.08m,92.72µ,213,

