Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.22n,175,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.24n,175,
Delay(Ch1,Ch2),65.57ms,65.659743m,65.57m,66.08m,91.09µ,175,

