Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.41n,731,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.52n,731,
Delay(Ch1,Ch2),63.93ms,64.024027m,63.93m,66.08m,93.26µ,731,

