Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.62n,628,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.07n,628,
Delay(Ch1,Ch2),64.24ms,64.326652m,64.24m,66.08m,93.32µ,628,

