Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,22.1n,89.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.11n,89.0,
Delay(Ch1,Ch2),65.82ms,65.906596m,65.82m,66.08m,72.17µ,89.0,

