Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.69n,337,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.95n,337,
Delay(Ch1,Ch2),65.09ms,65.182568m,65.09m,66.08m,93.55µ,337,

