Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.16n,812,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.22n,812,
Delay(Ch1,Ch2),63.7ms,63.78618m,63.7m,66.08m,93.19µ,812,

