Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,18.12n,18.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.57n,18.0,
Delay(Ch1,Ch2),66.03ms,66.057356m,66.03m,66.08m,15.77µ,18.0,

