Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,417.2p,8.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,40.82n,8.0,
Delay(Ch1,Ch2),66.06ms,66.072119m,66.06m,66.08m,7.251µ,8.0,

