Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.01n,195,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.82n,195,
Delay(Ch1,Ch2),65.51ms,65.60096m,65.51m,66.08m,92.15µ,195,

