Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.459n,482,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.64n,482,
Delay(Ch1,Ch2),64.66ms,64.755692m,64.66m,66.08m,93.42µ,482,

