Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.438n,417,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.07n,417,
Delay(Ch1,Ch2),64.86ms,64.946989m,64.86m,66.08m,93.49µ,417,

